Speed_mean_mag,Speed_var_mag,Speed_energy_mag,Speed_median_mag,Speed_max_mag,Speed_min_mag,Speed_skew_mag,Speed_kurt_mag,Speed_entropy_mag,Voice_mean_mag,Voice_var_mag,Voice_energy_mag,Voice_median_mag,Voice_max_mag,Voice_min_mag,Voice_skew_mag,Voice_kurt_mag,Voice_entropy_mag,Acceleration X_mean_mag,Acceleration X_var_mag,Acceleration X_energy_mag,Acceleration X_median_mag,Acceleration X_max_mag,Acceleration X_min_mag,Acceleration X_skew_mag,Acceleration X_kurt_mag,Acceleration X_entropy_mag,Acceleration Y_mean_mag,Acceleration Y_var_mag,Acceleration Y_energy_mag,Acceleration Y_median_mag,Acceleration Y_max_mag,Acceleration Y_min_mag,Acceleration Y_skew_mag,Acceleration Y_kurt_mag,Acceleration Y_entropy_mag,Acceleration Z_mean_mag,Acceleration Z_var_mag,Acceleration Z_energy_mag,Acceleration Z_median_mag,Acceleration Z_max_mag,Acceleration Z_min_mag,Acceleration Z_skew_mag,Acceleration Z_kurt_mag,Acceleration Z_entropy_mag,Gyro X_mean_mag,Gyro X_var_mag,Gyro X_energy_mag,Gyro X_median_mag,Gyro X_max_mag,Gyro X_min_mag,Gyro X_skew_mag,Gyro X_kurt_mag,Gyro X_entropy_mag,Gyro Y_mean_mag,Gyro Y_var_mag,Gyro Y_energy_mag,Gyro Y_median_mag,Gyro Y_max_mag,Gyro Y_min_mag,Gyro Y_skew_mag,Gyro Y_kurt_mag,Gyro Y_entropy_mag,Gyro Z_mean_mag,Gyro Z_var_mag,Gyro Z_energy_mag,Gyro Z_median_mag,Gyro Z_max_mag,Gyro Z_min_mag,Gyro Z_skew_mag,Gyro Z_kurt_mag,Gyro Z_entropy_mag,Temperature_mean_mag,Temperature_var_mag,Temperature_energy_mag,Temperature_median_mag,Temperature_max_mag,Temperature_min_mag,Temperature_skew_mag,Temperature_kurt_mag,Temperature_entropy_mag,class
1.9819981159351983,94.06822150086226,71341.4796876112,0.3272403665639758,100.0,0.0,7.944824384665746,68.02485686214995,-4363.072666190217,85.98399818042817,33849.48303925012,30024708.155144975,40.905794457270844,1824.0470608104308,1.5458732374260145,6.461032348094828,49.390673610116465,-331261.7465572961,0.0778858604738043,0.00822087377308296,10.400994993354692,0.05409759766597204,0.8704109430474039,0.0007304005534993768,4.297387031452597,25.72259770079333,120.88303245368812,0.16472063209725155,0.09003826816634783,85.3006006979424,0.06792390639733858,2.428115894988491,0.002060324426522,4.458624522123231,24.08711189538203,117.08369465140521,0.23244594542627753,0.8777720362174514,678.352695939149,0.06759239331264924,9.830458023886367,0.0032280095701530073,7.915824884996699,67.66601320229174,-41.94520447782752,0.28972918850889273,0.27962655995498165,264.6786415939143,0.12634632447921673,4.374196566248919,0.0014964233813677616,4.5170146024147755,24.571283626098328,89.72436183191999,0.19275130113080938,0.029853352049948816,48.78067094815006,0.14187929147279787,1.1696373808224492,0.006544776032329775,1.978612997374224,5.354538690267086,183.85930758488036,0.05640741927936842,0.010564589337677411,10.007369217253318,0.022162222237957538,0.8430038112189717,0.00018245860234561553,4.172453735883851,21.019649749542594,82.88320157379299,0.5387680886375781,6.942517736696013,5265.470239141989,0.08900877246631594,27.17212636262203,5.6536517558742204e-05,7.945181537815121,68.02993415342073,-672.8088046104591,healthy
1.9819981159351983,94.06822150086226,71341.4796876112,0.3272403665639758,100.0,0.0,7.944824384665746,68.02485686214995,-4363.072666190217,78.07348205185468,22720.871379953853,20978295.505188927,40.77487324213604,1543.1606716133622,1.1104506314630271,6.331479537433156,47.87099634524729,-289843.9567694961,0.05485837260725538,0.004472009568246328,5.446496046528116,0.031547929243468636,0.43088810976896436,0.00048496067840410784,2.8067027160440814,9.354692794500176,95.35696948840734,0.15969310103574536,0.084730135159923,80.24891178182844,0.05698384212320872,2.3096994286675643,0.0017213558786571416,4.223872893242176,22.37268874098819,110.08641839644119,0.2688537234234985,0.8979276758153896,706.312880301442,0.06841022077832945,9.76325861951943,0.001221203721231262,7.6964654472823835,65.20176993992446,-41.83895480227848,0.31912623350009806,0.3252690362732629,310.93650892392964,0.12968972987572103,4.509388557558815,0.0006569845184753811,4.268948656768982,22.75204902713496,67.97416174644238,0.47225821954746944,0.6303720896026689,621.2751385078891,0.19700161266083904,6.426127076090018,0.002598898408804411,4.110766373262674,21.505700257645763,-10.140041355502987,0.2727604998771002,0.25353125333110155,238.73270775849554,0.0899649403673748,3.930004371522126,0.0007495350484095004,4.102561293888786,21.275911666987227,71.65241901972657,0.5625555195798633,7.569466046301417,5740.960504487344,0.09243117374674012,28.372076916845174,8.881657068316319e-05,7.945239784240366,68.03042725454621,-720.2265382491299,healthy
1.9819981159351983,94.06822150086226,71341.4796876112,0.3272403665639758,100.0,0.0,7.944824384665746,68.02485686214995,-4363.072666190217,82.29367778056071,24422.825480068866,22710014.51461988,45.937273341660415,1788.4544040992785,1.0073567228912683,6.613340247411627,54.1497389553113,-307111.65087017935,0.262985525740746,0.14127495827846795,153.19765918009614,0.13932774451019236,3.018003534056724,0.0010470486882955476,3.8459394111572127,18.49286345141487,140.8420575032289,0.36985953858877996,0.4424994164929444,421.72712019842015,0.14669067028960203,5.895940652287263,0.002146342988418906,4.6148064764377965,26.698146021781305,48.185200243748106,0.48907347382012883,0.9478963786243388,864.2009677529061,0.20930430285200094,9.634307473681522,0.00666753777909998,5.965794050653232,44.752511508692976,-45.10466791138602,0.4600926901899736,0.6024630813597309,592.700009666112,0.19704128395313414,6.896349418667306,0.001991265892977448,4.468994526939194,25.704628150599326,5.891943404590586,0.8711979419750464,1.5263799513506962,1663.7463063692396,0.419897420784984,8.229492336394935,0.0006610739879476325,2.9081081233301673,9.632821788882223,-329.0214756927136,0.2820080533760567,0.24392187559000988,235.4719041285249,0.12869967513001124,4.239919984257306,0.0010665309189824927,4.498412663371387,25.140416704217614,99.00102052161697,0.3814122932042516,3.4755197056366405,2636.0843913360086,0.06279264630208428,19.242730439507493,0.00012554321632063254,7.944992063546507,68.02497622918058,-379.34578918489973,healthy
2.0120804957594407,97.011171036344,73571.41716124896,0.3441519952134282,100.0,0.0,7.8486800987224035,66.27135589922088,-4481.456637216034,80.26674748392861,25151.376263067992,23000524.466713794,44.924534708819365,1606.6695424132884,1.20922378600816,6.484704383071506,50.39107244053664,-300359.9560258009,0.07094693242006612,0.008079991577074288,9.54659800413717,0.04351474683344969,0.7636262218691363,0.00034065462373063764,3.8848505506566697,20.03690941357023,111.22272444670543,0.09949943159757337,0.02792091116115894,27.533722979962562,0.04265132597313297,1.4145735142418314,0.0009915860678236653,4.246545109981055,22.580332356446903,112.7680707147149,0.22526990391006918,0.919872359227361,706.6105510718894,0.05324241225627536,9.788859977641945,0.0021669805920199875,7.844705162165321,66.33451385914432,-63.76444606563675,0.16446296727169968,0.07280764611988567,72.69495959085202,0.07534340929788964,2.254101305054011,0.0002314089043879777,4.203535980443019,22.23616271052154,129.11667787815512,0.2071245412984369,0.10350616153678036,106.58410464146408,0.11086371247774238,2.74527825017568,0.004678635530521728,4.2824722482295225,23.12921058182272,138.7891323572474,0.09127110950524543,0.026689794193572685,25.494712606192785,0.03557620631877527,1.3218091290581007,0.0002041616942156943,4.1306087270828495,21.030050958947008,103.11846256984107,0.5607283956876437,7.535976458637753,5715.085952844043,0.09570851800710621,27.88152497643791,4.3385948689715665e-05,7.849892196629597,66.28927071315775,-725.8112401730868,healthy
1.8460021058758034,112.11596556601741,147177.18022032612,1.7197735756933234e-15,100.0,0.0,7.748663602484177,63.0152572116185,-8344.160844480448,76.97354808440743,25766.6296581995,40375043.31593725,40.02055641532776,1710.192869489568,1.5466579016253428,6.38988097143281,47.86829322253478,-504983.33394836367,0.08984454622305335,0.013007747999881886,26.855653079047123,0.04780893151201179,0.7163744409047353,0.0001218156278656895,2.6302673487242476,7.983593987664362,210.82758398884064,0.18635981032337104,0.09992959820467585,171.55630123615092,0.0838419144802992,2.5305022596505413,0.00039851270142703154,4.132848095828512,20.74400720024129,215.2352940636887,0.3250108404629719,1.0853211390322972,1517.2743582642488,0.09797658653946711,9.845260276401824,0.0014116587527394254,7.195187489449416,56.79043573106061,-119.80240135021734,0.3023504925425348,0.2553943988686837,441.83621927277187,0.14106551623444813,4.028165081633251,0.002485987223862737,4.188468177053557,21.277843538443918,172.375481456242,0.7742388248696941,1.5187518592392921,2698.5837642808187,0.35957430471210783,10.405166145932498,0.0047430037434583695,3.9632187765353244,19.68896507850847,-458.39218237881744,0.32919304931682586,0.347299608242475,580.5206140782951,0.12456515704808047,4.747528094966453,0.00021439610068251639,4.127588214511719,20.715365023091973,106.58516058553144,0.5103303288920686,8.52945007351703,11198.316188464643,0.002190334252951176,27.774685933988668,0.0001254659390580309,7.7499742062394805,63.0368038961739,-1457.1349030749457,healthy
1.9819981159351983,94.06822150086226,71341.4796876112,0.3272403665639758,100.0,0.0,7.944824384665746,68.02485686214995,-4363.072666190217,86.39500175824848,30699.30701365022,27782957.633309405,48.1457873525456,1829.5768218723695,1.2447157821328505,6.708475047577532,53.17919946033574,-328260.9989762594,0.23260902809897024,0.06281742275153414,85.12095060900825,0.14639394634981578,1.4485776419209038,0.0002458076926096601,2.233381375250311,5.266650589233208,172.6357600666011,0.42920888983122263,0.6033055935381907,573.3188294639925,0.15657472844579542,6.861185921249673,0.0007537648874573656,4.4502104503371696,25.459739068508178,-0.6164108730043587,0.5121658762139443,0.9490628225735527,881.8822429373683,0.23483248130631787,9.570721553578386,0.002545793645399332,5.924323399092539,44.335838657524114,-44.76198261428463,0.505054151315622,0.7182142183967758,708.557969506965,0.22698523288938116,7.49283759164701,0.0047120459806599966,4.530998129233136,26.435979443212467,-20.29681564415746,0.9645198430990413,2.101215200480792,2206.941994138766,0.46476181957348783,11.998584960422676,0.004839400838562018,3.681157176352216,18.26557055785797,-460.967870656695,0.3387067353583144,0.37762837388942905,358.43125606762385,0.13394932664216425,5.369501675392212,0.0014537155704262288,4.449073219192961,25.0672872250222,60.46625255845896,0.3522095049851672,2.9644634840132174,2248.438934134203,0.05821544122976177,17.758533134043613,5.611132119476737e-05,7.945167774971881,68.02785155795571,-330.0268115994944,healthy
1.8460021058758034,112.11596556601741,147177.18022032612,1.7197735756933234e-15,100.0,0.0,7.748663602484177,63.0152572116185,-8344.160844480448,66.3758834364415,31201.734087728404,45363944.794873305,27.934768221540075,1818.4777898783577,0.4843018504706287,6.795404705591009,52.56227599555585,-448207.5476660412,0.058531247436632815,0.010126523631855785,17.26579653133041,0.023827355379949955,0.9105311390315669,8.04339256106386e-05,4.024045749013623,23.046107312607685,144.00052274440927,0.12269232322539744,0.08654509715042781,129.43649324098448,0.031013341251328135,3.0003542682630617,6.790514996848962e-05,5.375628078239039,37.232031852319984,129.00608821349036,0.21156630849610042,1.0624107866771741,1410.5359681094303,0.04431543999816298,9.809566149267686,8.854421154495181e-05,7.751035710832768,63.11851626367058,-187.85979237691825,0.21495036091691913,0.2786859590102962,413.9093716358092,0.05934514768187196,5.452842696512597,0.00012010362968656884,5.549631441458365,39.38564726140553,70.27049639717309,0.12280118335160474,0.0305920876244216,58.18640605938748,0.06265643996690537,1.2355338970285272,6.604941314523779e-05,2.7445001084691247,10.200568976690784,207.8240850252974,0.04753525646706586,0.01157589095523274,17.626416250781023,0.01653235114811962,0.9304851796922111,8.207173964348096e-05,4.837746605943804,26.56412492935683,118.2513963319364,0.5107320235516754,8.561305913316097,11239.423066213345,0.0014577864296625386,27.67547657864634,1.5115425589505726e-06,7.749499210951763,63.02831287405328,-1464.2786917741178,healthy
1.9819981159351983,94.06822150086226,71341.4796876112,0.3272403665639758,100.0,0.0,7.944824384665746,68.02485686214995,-4363.072666190217,83.37552290258124,23623.17729403185,22258348.92249019,52.0775119240522,1573.4227682196297,1.101185349960886,6.857340449323079,55.274611005822564,-308211.05038891337,0.07428184927018269,0.008554415929977908,10.244568196390563,0.0395369426147386,0.5920587064037874,0.001542247258933192,2.6879116854142326,8.869213189027317,110.7004625005217,0.16574351425201458,0.08209368431305018,79.76302649199098,0.07624852758395156,2.477931246211474,0.0007883546420489434,4.446320638710569,24.954782374956693,122.15455710425375,0.28165525505604666,0.9025452306101397,714.8049368902816,0.06965840409471262,9.777331071426726,0.0016167157538119338,7.582257857969172,63.87201227540268,-44.24678197642933,0.2963101034713197,0.2583683747811132,252.01034200181644,0.13307307086724302,4.442169241612998,0.0018407753946464666,4.492357584212547,25.46162973257715,96.48757276260751,0.5810417381856637,0.8955981689531396,897.7751840999447,0.2561670116026068,8.034629297132625,0.006106940528249933,4.195515757455182,22.687536483925257,-78.81568120384644,0.3020505819048697,0.2822801145408896,271.91867871893083,0.13025755028853184,4.543384366192255,0.0008555321389190065,4.36553603513596,24.127056437081478,81.84245106226906,0.562352779212239,7.564687375283331,5737.315601159732,0.09248701657992567,28.365239772558027,2.201007570294416e-06,7.9452509600999015,68.03126125576154,-719.8622946566237,healthy
1.9819981159351983,94.06822150086226,71341.4796876112,0.3272403665639758,100.0,0.0,7.944824384665746,68.02485686214995,-4363.072666190217,84.6385035920847,27211.109112707272,25024843.773394633,45.3031237146285,1727.9140550827253,0.08071839554763251,6.215490570472953,46.6441038260595,-320269.63982102834,0.2363606677927091,0.08996848371729303,106.16777006960375,0.13966318572466474,2.255665842581668,0.0072344128390810026,3.2511503131857595,13.081338947502603,160.14973576939016,0.42346867637221314,0.6372762847075369,594.486259331307,0.16728415634007182,7.112926454840732,0.004446859488936954,4.825250338470692,28.727474585618054,2.5516744619409852,0.49463759705254445,0.9982695093649873,904.857307377953,0.23220707159406226,9.888061481647684,0.0024461202459483316,6.228426690821832,47.56420675919384,-42.26385048406608,0.513210922486857,0.8356561344098307,800.102274149099,0.23240967769423293,8.065824140437519,0.002464626465824497,4.75307626387541,27.91514121832727,-40.66551496242646,0.8841883730663856,1.736712535345991,1833.4691752917706,0.4151269162361726,10.174270741636043,0.003448778860828711,3.620522968888842,16.572047593606193,-343.87648509743866,0.3200610747778489,0.3446994742715717,325.5168759457331,0.13693698689166386,5.156388191808445,0.0029475153145459795,4.768626678228394,28.028399955760158,75.76310878814417,0.35870576021720274,3.074569166595382,2331.957983998103,0.0594943183803347,18.084958500676986,7.06846356224264e-05,7.945256392823593,68.02961848784385,-340.8047487263792,healthy
1.9819981159351983,94.06822150086226,71341.4796876112,0.3272403665639758,100.0,0.0,7.944824384665746,68.02485686214995,-4363.072666190217,79.43385344752484,23246.096154145456,21516646.58974253,42.4917744018257,1472.4062659944464,0.1561258134520257,6.141433069905275,45.50161181204579,-296115.5445174378,0.06535998744773991,0.008056992211405588,8.975453884178094,0.039833072867528824,0.7871476058609453,0.0007651539515600114,4.184841793712322,22.992968873963214,104.17195462308976,0.08850070759033633,0.025724673637735767,24.42953158589652,0.03599920308838178,1.3785385968307207,0.0008692572119402245,4.404228719405142,24.59081981068259,102.26868563969026,0.2144069168094486,0.9019922278556406,690.1167391892405,0.04646404422440815,9.836097796848692,0.0014857671362372305,7.925700792220292,67.79886008397972,-67.6395581751673,0.14681769317804885,0.06948459586726725,66.27714249330063,0.05991772320995144,2.272871295394841,0.00012550432052238852,4.317546259537947,23.733003780551897,115.63580291382398,0.18959581529593203,0.09233946133249467,93.39223312344296,0.09426283871644427,2.627236576672496,0.0011098397219679508,4.332016649820087,23.72484408211617,137.08349820984677,0.09647200724149918,0.032438651690677,30.39072390672927,0.03484125911208432,1.496062150212698,0.00035821219364802926,4.300025745486135,23.207574026122572,101.47515816568256,0.5527175975742993,7.3056249531158794,5540.896594530886,0.09097064114455194,27.87053929660533,4.7785407066903166e-05,7.944848911068628,68.02437790163559,-700.5488490199489,healthy
